index,country_c,pm25,norm_pol2,pol_log32_n,safe,atleast_basicsan,norm_basicsan,basicsan_log32_n,basicw,norm_water,water_log32_n,calorie,norm_calorie,calorie_log32_n,avg_life,norm_life_expect,lifeexpect_log32_n,category_a_pts
67,Malawi,18.608276,0.7806281617398492,24.980101175675173,41.038815,67.35706948333333,0.6735706779940664,21.554261695810126,69.45935714285714,0.5253220880954885,16.810306819055633,46.4,0.4111675126903553,13.157360406091373,64.07,0.475878788,15.228121216,91.73015131263232
135,Ghana,48.42508,0.2816874450951597,9.013998243045112,14.379890833333334,71.4553935,0.7145539171361521,22.865725348356868,85.22991228571428,0.7704359260655222,24.653949634096712,33.0,0.5812182741116751,18.598984771573605,63.97,0.473454545,15.15054544,90.2832034370723
44,Comoros,14.354852,0.8518030072650008,27.257696232480026,0.0,13.183519333333331,0.1318351900374535,4.218726081198514,80.178715,0.6919276971649043,22.14168630927694,31.4,0.601522842639594,19.248730964467008,65.24,0.504242424,16.135757568,89.00259715542248
39,Botswana,12.89058,0.876305463029299,28.04177481693757,0.0,5.56002835,0.0556002821099929,1.7792090275197745,91.54359142857142,0.8685662780029426,27.794120896094164,43.1,0.4530456852791877,14.497461928934008,65.34,0.506666667,16.213333344,88.32590001348552
63,Lesotho,17.644478,0.7967559152314949,25.49618928740784,45.77828766666666,68.56325491666666,0.6856325320258534,21.94024102482731,72.85619071428572,0.57811737057579,18.49975585842528,44.0,0.4416243654822335,14.131979695431472,53.85,0.228121212,7.299878784,87.36804465009189
126,Cote d'Ivoire,42.161868,0.3864931608176637,12.36778114616524,16.455741833333335,61.2779225,0.6127792096805198,19.608934709776637,72.55191657142858,0.5733881900063581,18.34842208020346,23.4,0.7030456852791878,22.49746192893401,59.57,0.366787879,11.737212128,84.55981199307935
30,Namibia,11.890274,0.8930441246411869,28.57741198851798,0.0,12.730423166666666,0.1273042284840609,4.07373531148995,84.81418357142857,0.763974462928058,24.447182813697857,45.0,0.4289340101522843,13.725888324873097,62.08,0.427636364,13.684363648,84.50858208657888
35,Kenya,12.528406,0.8823659165611422,28.23570932995655,30.717572666666666,59.19232598333333,0.5919232450352523,18.941543841128077,60.85327985714286,0.3915621402522074,12.529988488070638,53.4,0.3223350253807107,10.314720812182742,62.46,0.436848485,13.97915152,84.00111399133802
81,Sudan,22.201662,0.7204980892471369,23.05593885590838,0.0,8.34336075,0.0834336054141598,2.669875373253116,61.59123014285715,0.4030317318502203,12.89701541920705,8.5,0.8921319796954315,28.548223350253807,64.96,0.497454545,15.91854544,83.08959843862235
116,Togo,37.102518,0.4711540022262971,15.076928071241507,5.6094172,45.261523366666665,0.4526152223512861,14.483687115241157,67.78477871428571,0.4992949544980463,15.97743854393748,17.0,0.7842639593908629,25.096446700507613,60.48,0.388848485,12.44315152,83.07765195092776
138,Pakistan,53.631344,0.1945682122222654,6.2261827911124925,0.0,10.128144,0.101281437467964,3.2410059989748503,90.18792142857144,0.8474957783464145,27.119864907085265,9.8,0.8756345177664975,28.02030456852792,66.19,0.527272727,16.872727264,81.48008552970053
114,Guinea-Bissau,35.679162,0.4949717884209719,15.8390972294711,14.08860625,42.10428525,0.421042841973929,13.473370943165728,61.33626771428572,0.3990689785521153,12.77020731366769,15.1,0.8083756345177665,25.868020304568528,61.34,0.40969697,13.11030304,81.06099883087305
111,Benin,32.469812,0.548675578705257,17.557618518568223,2.59734715,38.39484131666667,0.3839484035679566,12.286348914174612,66.67464628571429,0.4820407223066462,15.42530311381268,20.2,0.7436548223350254,23.79695431472081,59.67,0.369212121,11.814787872,80.88101273327632
119,Guinea,38.52676,0.4473213901141651,14.314284483653283,0.0,27.78244583333333,0.277824451387722,8.890382444407106,67.70194928571428,0.4980075781850315,15.936242501921008,6.6,0.916243654822335,29.31979695431472,58.95,0.351757576,11.256242432,79.71694881629611
115,Liberia,36.170508,0.4867498299119209,15.57599455718147,0.0,25.7583005,0.257582998560425,8.242655953933602,74.14495357142857,0.5981479660295327,19.14073491294505,22.5,0.7144670050761421,22.86294416243655,60.77,0.395878788,12.668121216,78.49045080249667
49,Tanzania,15.43374,0.8337493905225974,26.67998049672312,24.06153233333333,47.08683358333333,0.4708683240616252,15.067786369972008,56.54854842857143,0.3246558562102489,10.388987398727966,53.8,0.3172588832487309,10.152284263959393,65.25,0.504484848,16.143515136,78.43255366538249
124,Sierra Leone,40.456978,0.4150220077859827,13.280704249151448,13.6932715,54.32681663333333,0.5432681527516295,17.384580888052145,61.92857842857143,0.4082749672528427,13.064798952090968,20.7,0.7373096446700508,23.593908629441625,58.2,0.333575758,10.674424256,77.99841697473619
128,Mauritania,42.818526,0.3755049471543057,12.016158308937785,0.0,10.053337166666669,0.1005333691533324,3.2170678129066386,72.55172714285713,0.5733852458129706,18.348327866015055,13.8,0.8248730964467005,26.395939086294412,67.08,0.548848485,17.56315152,77.54064459415389
46,Eswatini,14.840616,0.8436744553826396,26.99758257224447,0.0,21.73581,0.2173580945660476,6.955459026113525,70.42797142857144,0.5403767746891667,17.292056790053334,41.3,0.4758883248730965,15.228426395939088,58.01,0.328969697,10.527030304,77.00055508835041
80,Ethiopia,22.111556,0.7220058817058452,23.104188214587047,6.781737166666666,16.691720633333333,0.1669172021604033,5.341350469132905,47.239523857142856,0.1799703508624124,5.759051227597199,12.6,0.8401015228426396,26.883248730964468,64.92,0.496484848,15.887515136,76.97535377828162
127,Burkina Faso,42.387888,0.3827110458473258,12.246753467114427,9.078296166666666,53.78516333333334,0.5378516198870429,17.211251836385372,49.416748,0.2138098549852868,6.841915359529178,11.1,0.8591370558375635,27.492385786802032,59.66,0.368969697,11.807030304,75.59933675383101
141,Tajikistan,59.523014,0.0959797098450817,3.071350715042616,0.0,2.623739683333333,0.0262373961773984,0.8395966776767498,80.64998942857143,0.6992524795126328,22.37607934440425,7.4,0.9060913705583756,28.99492385786802,70.25,0.62569697,20.02230304,75.30425363499164
105,Congo Republic,29.308614,0.6015736155161693,19.250355696517417,0.0,34.0572148,0.3405721394856965,10.898308463542287,73.3606575,0.5859580451021297,18.75065744326815,57.3,0.2728426395939086,8.730964467005077,64.1,0.476606061,15.251393952,72.88168002233293
108,Uganda,31.611022,0.5630461765080024,18.01747764825608,17.40945616666667,37.12900916666666,0.3712900823844146,11.881282636301266,54.348816285714285,0.2904665215192649,9.294928688616478,38.5,0.5114213197969544,16.36548223350254,65.44,0.509090909,16.290909088,71.85008029467636
113,Rwanda,34.990162,0.5065011982721481,16.20803834470874,0.0,13.391745166666666,0.1339174483187304,4.285358346199375,62.38008885714286,0.4152925676497929,13.289362164793372,35.7,0.5469543147208121,17.502538071065988,66.29,0.52969697,16.95030304,68.23559996676747
62,Zambia,17.124224,0.8054616069480607,25.774771422337945,0.0,20.75509733333333,0.2075509681445591,6.6416309806258935,66.51602785714286,0.4795753955348408,15.346412657114907,66.3,0.1586294416243655,5.076142131979697,62.31,0.433212121,13.862787872,66.70174506405844
100,Burundi,28.069692,0.622305167782699,19.913765369046367,0.0,12.400660833333331,0.1240066052331682,3.968211367461383,61.651471,0.4039680253137752,12.926976810040806,45.6,0.4213197969543146,13.482233502538069,61.49,0.413333333,13.226666656,63.517853705086615
95,Angola,25.914212,0.658373981057029,21.06796739382493,0.0,20.8653905,0.2086538997836525,6.67692479307688,56.67657028571429,0.3266456358003827,10.452660345612246,59.1,0.25,8.0,62.32,0.433454545,13.87054544,60.06809797251405
54,Madagascar,16.193868,0.8210297573566252,26.272952235412006,11.260305,33.397676016666665,0.3339767518172479,10.687256058151933,51.16690428571428,0.2410116573538677,7.7123730353237665,78.8,0.0,0.0,63.23,0.455515152,14.576484864,59.2490661928877
56,Mozambique,16.499078,0.8159225132627537,26.10952042440812,0.0,4.727668116666666,0.0472766799847496,1.5128537595119893,57.40962271428572,0.3380391024585162,10.81725127867252,60.0,0.2385786802030456,7.63451776649746,60.35,0.38569697,12.34230304,58.41644626909009
139,Nigeria,56.813564,0.1413184029093336,4.522188893098676,30.311561166666667,61.5867575,0.6158675596033111,19.707761907305954,74.72599228571428,0.6071787596812229,19.429720309799134,60.7,0.2296954314720811,7.350253807106597,52.82,0.203151515,6.50084848,57.51077339731036
140,Cameroon,58.351032,0.1155911188671445,3.6989158037486254,0.0,17.119519166666667,0.171195187386787,5.478245996377184,67.998398,0.5026151320385028,16.08368422523209,31.4,0.601522842639594,19.248730964467008,60.95,0.400242424,12.807757568,57.31733455782491
136,Niger,51.736746,0.2262715458147456,7.24068946607186,7.516167166666666,24.34929748333333,0.2434929687460091,7.791774999872291,47.412132,0.1826531127548977,5.844899608156728,22.9,0.7093908629441624,22.7005076142132,59.59,0.367272727,11.752727264,55.330598952314084
130,Chad,43.42019,0.3654369778528571,11.693983291291428,10.516938083333336,17.803307933333336,0.1780330748825065,5.697058396240208,50.42434542857143,0.2294704370389085,7.343053985245072,19.6,0.751269035532995,24.04060913705584,52.57,0.197090909,6.306909088,55.08161389783254
109,DR Congo,31.912296,0.5580047956320906,17.8561534602269,13.493555,34.4875488,0.344875479378113,11.036015340099617,35.66028228571428,0.0,0.0,62.1,0.2119289340101522,6.781725888324871,59.71,0.370181818,11.845818176,47.51971286465139
101,Central African Republic,28.319962,0.6181172644395149,19.77975246206448,13.84807875,29.90092690833333,0.2990092616081018,9.568296371459258,38.38001542857143,0.0422714497277513,1.352686391288045,54.1,0.3134517766497461,10.030456852791875,44.44,0.0,0.0,40.73119207760366
